width (mm),length (mm),frequency (Hz),admittance (S),phase (rad)
20,10,3388.4415613920273,0.0015744049776237421,1.5418828466196473
20,10,3467.368504525317,0.0016176116997465191,1.5420002703682971
20,10,3548.1338923357566,0.001661481228123244,1.5421076049912439
20,10,3630.780547701014,0.0017060832882891048,1.5422063819263252
20,10,3715.3522909717276,0.0017514829025523215,1.5422978823243505
20,10,3801.8939632056126,0.0017977417487748829,1.5423831908393049
20,10,3890.4514499428046,0.0018449192895463285,1.5424632369568076
20,10,3981.0717055349733,0.0018930737415263884,1.5425388272384926
20,10,4073.802778041126,0.0019422629303848667,1.5426106707781004
20,10,4168.693834703355,0.001992545088075999,1.5426793997931403
20,10,4265.795188015925,0.0020439796193140133,1.5427455864937285
20,10,4365.158322401661,0.0020966278900818626,1.5428097574269912
20,10,4466.835921509631,0.002150554059924394,1.542872405837383
20,10,4570.881896148751,0.002205825999331482,1.5429340029729137
20,10,4677.351412871981,0.0022625163514235196,1.5429950081747394
20,10,4786.300923226385,0.002320703789479024,1.5430558795455698
20,10,4897.7881936844615,0.0023804745516835197,1.5431170844044626
20,10,5011.872336272725,0.002441924364699113,1.5431791109182218
20,10,5128.613839913648,0.0025051609059414197,1.5432424813589318
20,10,5248.074602497728,0.002570307034973095,1.5433077680335854
20,10,5370.317963702527,0.002637505128604764,1.5433756131998806
20,10,5495.408738576249,0.0027069230605853267,1.5434467550710598
20,10,5623.413251903491,0.0027787626803590084,1.5435220629376012
20,10,5754.399373371572,0.00285327232374641,1.543602586924871
20,10,5888.43655355589,0.002930766126852247,1.5436896315213156
20,10,6025.5958607435805,0.0030116558490911843,1.5437848709718898
20,10,6165.9500186148225,0.003096508239613614,1.5438905439234782
20,10,6309.573444801937,0.00318616316287317,1.544009814000842
20,10,6456.542290346556,0.0032820313809917515,1.5441475114803787
20,10,6606.9344800759645,0.0033871319989993683,1.5443116491030064
20,10,6760.829753919819,0.003512649079129551,1.5445075060117088
20,10,6918.309709189362,0.004682729916452311,1.4838734766789137
20,10,7079.457843841381,0.0036723569173919487,1.5444168068846797
20,10,7244.359600749898,0.0038416683064195706,1.5449283764926103
20,10,7413.102413009177,0.004026045701022824,1.545341695709795
20,10,7585.775750291836,0.0042598256873311,1.545819375814457
20,10,7762.4711662869195,0.004603438602125423,1.5463891893371138
20,10,7943.282347242814,0.005260254572632936,1.546775661185125
20,10,8128.305161640995,0.007761659536647424,1.5406951553772708
20,10,8317.63771102671,0.0020586538620579915,-1.385246881492292
20,10,8511.380382023768,0.0024072955672262268,1.5156374342335692
20,10,8709.635899560806,0.0032228505536581993,1.5328585466882008
20,10,8912.509381337459,0.0036259733926792305,1.5371825481859398
20,10,9120.108393559096,0.0039018413587710407,1.5391276473750501
20,10,9332.543007969914,0.004124812285850003,1.5402575950611306
20,10,9549.92586021436,0.004323503698649775,1.541024760054592
20,10,9772.372209558112,0.004512068030773036,1.5416084268327122
20,10,10000,0.004699326754849241,1.5420960006978885
20,10,10232.929922807536,0.004892445103113137,1.5425382883595755
20,10,10471.285480509006,0.005099196822233011,1.542970729474269
20,10,10715.193052376071,0.005330530560839045,1.543423137938047
20,10,10964.78196143185,0.00560546684297026,1.543923642026156
20,10,11220.18454301963,0.005963970649376367,1.5444908641820205
20,10,11481.53621496884,0.006511842543520549,1.5450553606557884
20,10,11748.975549395303,0.007661334800555617,1.5446811284591708
20,10,12022.644346174131,0.014234115351389904,1.517621961857027
20,10,12302.68770812381,4.879768468169921E-4,0.6796915104516124
20,10,12589.254117941662,0.0036681888419294933,1.5158619481421853
20,10,12882.495516931349,0.004582753926162822,1.5303202479431888
20,10,13182.567385564074,0.005077894718987482,1.5346483160612852
20,10,13489.628825916532,0.00542758019522378,1.536687764111085
20,10,13803.842646028837,0.005711520994300061,1.5378741039413995
20,10,14125.375446227554,0.005961712448623834,1.5386556006384606
20,10,14454.39770745928,0.006193982326595272,1.5392154183495952
20,10,14791.083881682072,0.006418191513657244,1.5396414262503884
20,10,15135.612484362071,0.006644900717061516,1.5399725852416424
20,10,15488.166189124828,0.006921892315903129,1.5399617630980802
20,10,15848.93192461114,0.0068779838340842754,1.5388909355131957
20,10,16218.100973589299,0.007188313195220729,1.5403977085977714
20,10,16595.869074375598,0.0074179072382846495,1.5406964214245484
20,10,16982.43652461746,0.007640867339900658,1.5409012728813514
20,10,17378.00828749376,0.007865463361727177,1.5410758924322465
20,10,17782.794100389227,0.00809486821469793,1.5412369856643129
20,10,18197.008586099826,0.008331349485538332,1.5413927341536342
20,10,18620.871366628693,0.008577266068366585,1.5415490860629282
20,10,19054.607179632483,0.008835663779912885,1.5417116789672565
20,10,19498.445997580457,0.009111059378002174,1.5418868638792316
20,10,19952.62314968879,0.009410951947024172,1.5420825117978934
20,10,20417.379446695315,0.009749354210871397,1.5423082545157165
20,10,20892.96130854041,0.010156676914555745,1.5425712222033237
20,10,21379.620895022323,0.010715317629097642,1.542835433444114
20,10,21877.616239495517,0.011759230720947625,1.5425472641843538
20,10,22387.211385683422,0.018026416349426203,1.5156188569859572
20,10,22908.676527677748,0.00712509551957783,1.5101298256721565
20,10,23442.288153199228,0.009381304432099507,1.5350312174636151
20,10,23988.329190194898,0.010191693002363155,1.5383639615288915
20,10,24547.089156850285,0.01074057093751753,1.5396407733527024
20,10,25118.864315095823,0.011208969335555947,1.5403528876000088
20,10,25703.957827688646,0.011656322963989312,1.540847349327527
20,10,26302.679918953814,0.012115339491463518,1.5412480875730672
20,10,26915.348039269138,0.012618277269195894,1.5416080659212779
20,10,27542.28703338169,0.013242882824302157,1.5323782257317984
20,10,28183.82931264455,0.014021427527030008,1.542264910608481
20,10,28840.31503126606,0.015526020728919662,1.5417675252728975
20,10,29512.09226666384,0.02290595835343923,1.5193945064132972
20,10,30199.51720402019,0.007145086144318616,1.4690242569202145
20,10,30902.95432513592,0.011446663275623834,1.5306158079611407
20,10,31622.776601683792,0.012778043825066676,1.5361884656561946
20,10,32359.36569296281,0.01365734072504033,1.5381375070866077
20,10,33113.11214825915,0.014524201852030889,1.5390816233811087
20,10,33884.415613920275,0.01662354016713791,1.534883517472035
20,10,34673.685045253165,0.013358007795925983,1.5309371670991383
20,10,35481.33892335753,0.014794856181890876,1.5379474041276
20,10,36307.80547701017,0.015483428500291035,1.539071141484238
20,10,37153.52290971728,0.016051002789784875,1.5395919901885269
20,10,38018.93963205613,0.01658354190953356,1.539930412131351
20,10,38904.51449942805,0.017109612101841934,1.5401907392483982
20,10,39810.71705534977,0.01764547386151219,1.5404139342202972
20,10,40738.02778041131,0.018207672301447993,1.5406209793606886
20,10,41686.93834703355,0.018832703760919108,1.5407963322532412
20,10,42657.95188015926,0.019443911204768554,1.5406461508477307
20,10,43651.58322401656,0.0199959064179494,1.5409453939622642
20,10,44668.359215096345,0.021594061701939143,1.5407471524621132
20,10,45708.818961487515,0.041668414879900056,-0.29496386247372636
20,10,46773.51412871981,0.019454516211279554,1.5365320911370175
20,10,47863.0092322638,0.02105253035275467,1.539685706795831
20,10,48977.881936844664,0.022499517925779304,1.5405930101363297
20,20,1,1.0848021403812558E-6,1.545865179450095
20,20,1.023292992280754,1.1100704409873847E-6,1.5458651797010232
20,20,1.0471285480508996,1.1359273197851245E-6,1.5458651800206287
20,20,1.0715193052376064,1.1623864815002283E-6,1.545865180318741
20,20,1.096478196143185,1.1894619578037137E-6,1.5458651806353105
20,20,1.1220184543019633,1.2171681032994996E-6,1.5458651809523503
20,20,1.1481536214968828,1.2455196100146953E-6,1.5458651813025734
20,20,1.1748975549395295,1.2745315086048232E-6,1.5458651816464837
20,20,1.202264434617413,1.3042191819123586E-6,1.5458651819988576
20,20,1.2302687708123816,1.3345983720433561E-6,1.5458651823821663
20,20,1.2589254117941673,1.3656851837618056E-6,1.54586518274091
20,20,1.288249551693134,1.3974960959641572E-6,1.5458651830206513
20,20,1.318256738556407,1.4300479879916733E-6,1.545865183426234
20,20,1.3489628825916535,1.463358113883112E-6,1.5458651838705952
20,20,1.3803842646028848,1.4974441348680284E-6,1.5458651843450648
20,20,1.4125375446227544,1.5323241245718431E-6,1.5458651848538578
20,20,1.4454397707459274,1.5680165777815045E-6,1.545865185398395
20,20,1.4791083881682074,1.6045404168270314E-6,1.5458651859686612
20,20,1.5135612484362082,1.6419150135515335E-6,1.5458651866372457
20,20,1.5488166189124815,1.6801601991128152E-6,1.5458651875812683
20,20,1.5848931924611136,1.7192962690350846E-6,1.5458651890125776
20,20,1.62181009735893,1.7593438880909427E-6,1.5458651898265752
20,20,1.6595869074375607,1.8003243357435308E-6,1.5458651906165986
20,20,1.6982436524617444,1.8422593397888248E-6,1.5458651913808592
20,20,1.7378008287493754,1.8851711400092046E-6,1.5458651921783948
20,20,1.7782794100389228,1.929082487900871E-6,1.5458651929944331
20,20,1.8197008586099834,1.9740166691523553E-6,1.5458651938652028
20,20,1.8620871366628675,2.0199975048747195E-6,1.5458651947468707
20,20,1.9054607179632472,2.0670493796284967E-6,1.5458651956934928
20,20,1.9498445997580451,2.1151972345882767E-6,1.5458651966379247
20,20,1.9952623149688795,2.1644666080257208E-6,1.5458651976720212
20,20,2.041737944669529,2.2148836174885075E-6,1.5458651987275116
20,20,2.0892961308540396,2.266474998753681E-6,1.5458651998469237
20,20,2.137962089502232,2.31926811041326E-6,1.5458652010694791
20,20,2.1877616239495525,2.373290959730373E-6,1.5458652025196122
20,20,2.23872113856834,2.428572209805258E-6,1.545865204360976
20,20,2.290867652767773,2.485141082127768E-6,1.5458652057736382
20,20,2.344228815319922,2.543027618736078E-6,1.5458652072151136
20,20,2.3988329190194904,2.602262515954318E-6,1.5458652087013187
20,20,2.4547089156850306,2.6628771827293813E-6,1.54586521024175
20,20,2.51188643150958,2.7249037644781654E-6,1.5458652119130751
20,20,2.570395782768864,2.7883751531562173E-6,1.545865213707209
20,20,2.6302679918953817,2.8533249948654306E-6,1.5458652155885733
20,20,2.6915348039269156,2.9197877667514252E-6,1.5458652178229224
20,20,2.7542287033381663,2.9877987139574233E-6,1.5458652204387193
20,20,2.8183829312644537,3.057393775014284E-6,1.5458652225391978
20,20,2.884031503126606,3.1286099134278536E-6,1.5458652245914204
20,20,2.951209226666386,3.201484916640622E-6,1.5458652267847843
20,20,3.019951720402016,3.2760574190509157E-6,1.5458652290745643
20,20,3.0902954325135905,3.352366950179191E-6,1.5458652314064485
20,20,3.1622776601683795,3.4304539700053606E-6,1.5458652337540646
20,20,3.2359365692962827,3.5103599129530867E-6,1.5458652363115202
20,20,3.311311214825911,3.5921271403309075E-6,1.5458652390262648
20,20,3.3884415613920256,3.675799004025992E-6,1.5458652418953684
20,20,3.4673685045253166,3.7614199267988535E-6,1.5458652452269472
20,20,3.548133892335755,3.849035334974697E-6,1.5458652491603724
20,20,3.630780547701014,3.938691506396671E-6,1.5458652526590453
20,20,3.715352290971726,4.030436072278102E-6,1.5458652562628623
20,20,3.8018939632056115,4.124317715311209E-6,1.5458652601784906
20,20,3.890451449942806,4.220386265896459E-6,1.5458652646343642
20,20,3.9810717055349722,4.318692502660804E-6,1.5458652688122143
20,20,4.073802778041127,4.419288677278326E-6,1.5458652733527556
20,20,4.168693834703354,4.52222816302035E-6,1.545865278395091
20,20,4.265795188015927,4.627565380375676E-6,1.545865283147265
20,20,4.36515832240166,4.735356272449398E-6,1.5458652880529655
20,20,4.466835921509632,4.845658027612341E-6,1.5458652932694994
20,20,4.570881896148751,4.958529137360963E-6,1.5458652987918116
20,20,4.677351412871983,5.07402943918467E-6,1.5458653045727113
20,20,4.786300923226384,5.192220298530653E-6,1.5458653111105314
20,20,4.8977881936844625,5.313164190783081E-6,1.5458653175666912
20,20,5.011872336272724,5.4369254150205625E-6,1.5458653246222211
20,20,5.1286138399136485,5.563569445147493E-6,1.5458653316775122
20,20,5.248074602497725,5.693163601451761E-6,1.5458653393709567
20,20,5.370317963702527,5.8257763360255456E-6,1.5458653466859948
20,20,5.495408738576246,5.961478179525686E-6,1.5458653544248298
20,20,5.623413251903491,6.10034112353905E-6,1.5458653627218335
20,20,5.7543993733715695,6.242438966064677E-6,1.5458653721160913
20,20,5.88843655355589,6.38784681959012E-6,1.54586538173661
20,20,6.025595860743578,6.536641731146845E-6,1.5458653913946236
20,20,6.165950018614822,6.688902789722806E-6,1.545865401721319
20,20,6.309573444801933,6.844710561468357E-6,1.545865412128741
20,20,6.456542290346556,7.004147853300649E-6,1.5458654232238855
20,20,6.606934480075961,7.167299264076576E-6,1.5458654351274426
20,20,6.760829753919819,7.3342512801884366E-6,1.5458654477470204
20,20,6.918309709189364,7.505092310378856E-6,1.545865460674675
20,20,7.079457843841379,7.67991287849479E-6,1.5458654737009283
20,20,7.244359600749901,7.858806067760303E-6,1.5458654879302482
20,20,7.413102413009175,8.041866597268129E-6,1.5458655028815622
20,20,7.5857757502918375,8.229191516142392E-6,1.5458655184648775
20,20,7.762471166286917,8.420880112162175E-6,1.5458655345446715
20,20,7.943282347242816,8.617034268125806E-6,1.5458655516985036
20,20,8.128305161640993,8.817757869760418E-6,1.5458655695341537
20,20,8.31763771102671,9.023157307360988E-6,1.545865587904494
20,20,8.511380382023766,9.233341864487183E-6,1.5458656076613693
20,20,8.709635899560807,9.44842275066518E-6,1.5458656281487333
20,20,8.912509381337456,9.668514068389248E-6,1.545865649442583
20,20,9.120108393559097,9.893732699146364E-6,1.5458656718870059
20,20,9.33254300796991,1.0124198162601993E-5,1.5458656956046486
20,20,9.549925860214358,1.0360032355034005E-5,1.5458657198603285
20,20,9.772372209558107,1.0601360899481316E-5,1.5458657457838396
20,20,10,1.084831147187037E-5,1.5458657726842957
20,20,10.232929922807541,1.1101015284512797E-5,1.5458658010151989
20,20,10.471285480508996,1.1359606133815541E-5,1.5458658302925878
20,20,10.715193052376065,1.1624221654414496E-5,1.545865861409288
20,20,10.964781961431852,1.1895001866770458E-5,1.5458658936905798
20,20,11.220184543019636,1.2172090873505225E-5,1.5458659279871394
20,20,11.481536214968829,1.2455635069359163E-5,1.545865963214338
20,20,11.748975549395297,1.2745785552467436E-5,1.5458660005848548
20,20,12.02264434617413,1.3042695991286376E-5,1.545866039627071
20,20,12.302687708123818,1.3346523810981046E-5,1.5458660801972606
20,20,12.589254117941675,1.3657430579106757E-5,1.5458661229027992
20,20,12.882495516931343,1.397558137673905E-5,1.545866167950412
20,20,13.182567385564074,1.4301144655864428E-5,1.5458662147479312
20,20,13.48962882591654,1.4634293396705376E-5,1.5458662636987694
20,20,13.803842646028853,1.4975204510585575E-5,1.5458663150015408
20,20,14.125375446227547,1.532405901965644E-5,1.5458663688372631
20,20,14.454397707459272,1.5681042019475825E-5,1.5458664251546352
20,20,14.791083881682072,1.6046343082303142E-5,1.5458664841510819
20,20,15.13561248436208,1.6420156236600028E-5,1.5458665460441499
20,20,15.488166189124811,1.680267980775625E-5,1.5458666107388708
20,20,15.848931924611133,1.719411687481853E-5,1.5458666783115114
20,20,16.218100973589298,1.7594675818033363E-5,1.5458667495610123
20,20,16.595869074375607,1.800456867812643E-5,1.5458668237525652
20,20,16.982436524617444,1.842401354299477E-5,1.545866901523028
20,20,17.378008287493753,1.8853233227331362E-5,1.5458669830447187
20,20,17.78279410038923,1.929245564559856E-5,1.545867068361816
20,20,18.197008586099834,1.9741914138315296E-5,1.5458671576595373
20,20,18.620871366628677,2.0201847604286903E-5,1.5458672512317795
20,20,19.054607179632473,2.0672500513717492E-5,1.5458673493454091
20,20,19.498445997580454,2.1154122623096665E-5,1.5458674518157804
20,20,19.952623149688797,2.1646970306091713E-5,1.5458675592708213
20,20,20.417379446695296,2.215130540061841E-5,1.5458676718127027
20,20,20.892961308540396,2.2667396039683804E-5,1.5458677896863597
20,20,21.379620895022324,2.3195516662267437E-5,1.5458679131907815
20,20,21.87761623949553,2.3735947977138478E-5,1.5458680424595368
20,20,22.3872113856834,2.4288977358775006E-5,1.5458681777291514
20,20,22.908676527677734,2.485489918623746E-5,1.5458683195052947
20,20,23.442288153199225,2.5434014431994757E-5,1.545868468005885
20,20,23.98832919019491,2.602663112135572E-5,1.5458686234355932
20,20,24.547089156850312,2.6633064705672007E-5,1.5458687862270573
20,20,25.11886431509581,2.7253637959619093E-5,1.5458689567109372
20,20,25.703957827688633,2.788868137504766E-5,1.545869135363391
20,20,26.302679918953814,2.8538532764289787E-5,1.5458693223063047
20,20,26.915348039269155,2.920353861888321E-5,1.5458695182751563
20,20,27.542287033381662,2.9884052539969727E-5,1.5458697232029832
